size_fact_key,project_key,person_key,team_key,wbs_element_key,plan_item_key,size_added_and_modified,size_added,size_base,size_deleted,size_modified,size_reused,size_total,measurement_type_key,measurement_type_name,size_metric_key,size_metric_name,size_metric_short_name,phase_key,phase_short_name,process_key,process_name,row_current_flag
24054,233,797,31,38078,215614,4,3,627,1,1,0,629,4,Actual,62,Lines of Code,LOC,\N,\N,\N,\N,1
24055,233,797,31,38078,215614,7,2,627,0,5,0,629,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
24056,233,797,31,38086,215720,15,15,808,0,0,0,823,4,Actual,62,Lines of Code,LOC,\N,\N,\N,\N,1
24057,233,797,31,38086,215720,0.5,0.5,808,0,0,0,808.5,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
24058,233,797,31,38087,215707,16,14,1821,3,2,0,1832,4,Actual,62,Lines of Code,LOC,\N,\N,\N,\N,1
24059,233,797,31,38087,215707,0.10000000149011612,0,1821,2,6,0,1813.0999756,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
24060,233,797,31,38091,215772,3,0,1896,0,3,0,1896,4,Actual,62,Lines of Code,LOC,\N,\N,\N,\N,1
24061,233,797,31,38091,215772,8,6,1896,0,2,0,1902,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
24062,233,797,31,38096,215791,1,1,390,0,0,0,391,4,Actual,62,Lines of Code,LOC,\N,\N,\N,\N,1
24063,233,797,31,38096,215791,3,3,390,0,0,0,393,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
24064,233,797,31,38098,215899,3,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
24065,233,797,31,38101,215883,33,12,186,32,21,0,166,4,Actual,62,Lines of Code,LOC,\N,\N,\N,\N,1
24066,233,797,31,38101,215883,25,10,186,21,15,0,175,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
24067,233,797,31,38103,215839,180,58,13024,58,122,0,13024,4,Actual,62,Lines of Code,LOC,\N,\N,\N,\N,1
24068,233,797,31,38103,215839,250,125,12377,80,125,0,12422,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
24069,233,797,31,38110,215922,45,31,1206,12,14,0,1225,4,Actual,62,Lines of Code,LOC,\N,\N,\N,\N,1
24070,233,797,31,38110,215922,44,13,1206,11,31,0,1208,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
24071,233,797,31,38111,215935,8,2,1261,0,6,0,1263,4,Actual,62,Lines of Code,LOC,\N,\N,\N,\N,1
24072,233,797,31,38111,215935,10,0,1261,1,12,0,1258,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
24073,233,797,31,38115,216046,10,5,1584,9,5,0,1580,4,Actual,62,Lines of Code,LOC,\N,\N,\N,\N,1
24074,233,797,31,38115,216046,8,1,1584,1,7,0,1584,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
24075,233,797,31,38117,216033,16,8,1718,4,8,0,1722,4,Actual,62,Lines of Code,LOC,\N,\N,\N,\N,1
24076,233,797,31,38117,216033,10,3,1718,0,7,0,1721,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
24077,233,797,31,38126,216169,50,39,428,11,11,0,456,4,Actual,62,Lines of Code,LOC,\N,\N,\N,\N,1
24078,233,797,31,38126,216169,35,25,428,10,10,0,443,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
24079,233,797,31,38127,216155,2,0,653,0,2,0,653,4,Actual,62,Lines of Code,LOC,\N,\N,\N,\N,1
24080,233,797,31,38127,216155,1,0,653,0,1,0,653,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
24081,233,797,31,38130,216184,3,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
24082,233,797,31,38134,216230,3,1,1580,0,2,0,1581,4,Actual,62,Lines of Code,LOC,\N,\N,\N,\N,1
24083,233,797,31,38134,216230,2,0,1580,0,2,0,1580,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
24084,233,797,31,38135,216243,2,0,250,0,2,0,250,4,Actual,62,Lines of Code,LOC,\N,\N,\N,\N,1
24085,233,797,31,38135,216243,2,0,250,0,2,0,250,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
24086,233,797,31,38136,216260,3,1,1504,0,2,0,1505,4,Actual,62,Lines of Code,LOC,\N,\N,\N,\N,1
24087,233,797,31,38136,216260,3,0,1504,0,3,0,1504,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
24088,233,797,31,1,217469,200,200,0,0,0,0,200,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
24090,233,816,31,37902,214940,0.20000000298023224,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
24091,233,816,31,37903,214953,0.20000000298023224,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
24092,233,816,31,37904,214950,0.20000000298023224,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
24093,233,816,31,37905,214945,0.20000000298023224,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
24094,233,816,31,37906,214958,0.20000000298023224,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
24095,233,816,31,37908,214964,0.16699999570846558,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
24096,233,816,31,37910,214974,0.16699999570846558,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
24097,233,816,31,37926,214764,3,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24098,233,816,31,37934,214807,2,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24099,233,816,31,37944,214868,2,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24100,233,816,31,37946,217478,2,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24103,233,284,31,37899,214928,0.5,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
24104,233,284,31,37900,214933,0.5,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
24105,233,284,31,37902,214940,0.20000000298023224,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
24106,233,284,31,37903,214953,0.20000000298023224,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
24107,233,284,31,37904,214950,0.20000000298023224,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
24108,233,284,31,37905,214945,0.20000000298023224,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
24109,233,284,31,37906,214958,0.20000000298023224,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
24110,233,284,31,37908,214964,0.16699999570846558,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
24111,233,284,31,37909,214977,0.16699999570846558,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
24112,233,284,31,37910,214974,0.16699999570846558,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
24113,233,284,31,37911,214969,0.16699999570846558,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
24114,233,284,31,37912,214982,0.16699999570846558,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
24115,233,284,31,37917,214727,2,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24116,233,284,31,37920,214733,2,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24117,233,284,31,37925,214776,4.035999774932861,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24118,233,284,31,37931,214795,3,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24119,233,284,31,37938,214832,3,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24120,233,284,31,37947,214881,3,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24121,233,284,31,37949,214887,4,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24122,233,284,31,37956,214684,6,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24123,233,284,31,37959,214666,0.75,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24124,233,295,31,37687,213477,2,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
24125,233,295,31,37688,213465,142,128,2858,11,14,0,2975,4,Actual,62,Lines of Code,LOC,\N,\N,\N,\N,1
24126,233,295,31,37688,213465,147.04600524902344,137.04600525,2858,10,10,0,2985.0458984,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
24127,233,295,31,37733,213734,13,12,1147,3,1,0,1156,4,Actual,62,Lines of Code,LOC,\N,\N,\N,\N,1
24128,233,295,31,37733,213734,18.878000259399414,12.878000259,1147,0,6,0,1159.8780518,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
24129,233,295,31,37734,213721,456,180,12129,315,276,0,11994,4,Actual,62,Lines of Code,LOC,\N,\N,\N,\N,1
24130,233,295,31,37734,213721,487.9739990234375,229.97399902,6749,250,258,0,6728.9741211,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
24131,233,295,31,37861,214315,3,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
24132,233,295,31,37862,214308,16,0,0,0,0,0,0,1,Plan,62,Lines of Code,LOC,323,Code,11,Capsule,1
24133,233,295,31,37879,214405,23,23,179,2,0,0,200,4,Actual,62,Lines of Code,LOC,\N,\N,\N,\N,1
24134,233,295,31,37879,214405,27.31999969482422,27.319999695,179,0,0,0,206.32000732,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
24135,233,295,31,37884,214495,185,163,1893,0,22,0,2056,4,Actual,62,Lines of Code,LOC,\N,\N,\N,\N,1
24136,233,295,31,37884,214495,189.7969970703125,179.79699707,1205,0,10,0,1384.7969971,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
24137,233,295,31,37886,214534,36,24,484,0,12,0,508,4,Actual,62,Lines of Code,LOC,\N,\N,\N,\N,1
24138,233,295,31,37886,214534,36.82699966430664,26.826999664,484,0,10,0,510.82699585,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
24139,233,295,31,38069,215666,356,190,1121,187,166,0,1124,4,Actual,62,Lines of Code,LOC,\N,\N,\N,\N,1
24140,233,295,31,38069,215666,243.80099487304688,143.80099487,1121,100,100,0,1164.8010254,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
24141,233,295,31,38070,215640,48,44,2629,7,4,0,2666,4,Actual,62,Lines of Code,LOC,\N,\N,\N,\N,1
24142,233,295,31,38070,215640,41.13600158691406,36.136001587,2549,5,5,0,2580.1359863,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
24143,233,295,31,38071,215627,26,16,290,26,10,0,280,4,Actual,62,Lines of Code,LOC,\N,\N,\N,\N,1
24144,233,295,31,38071,215627,23.506000518798828,13.505999565,290,30,10,0,273.50601196,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
24145,233,295,31,38080,215653,343.1709899902344,143.17100525,8479,50,200,0,8572.1708984,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
24146,233,295,31,38106,215948,9,4,476,0,5,0,480,4,Actual,62,Lines of Code,LOC,\N,\N,\N,\N,1
24147,233,295,31,38106,215948,75.52899932861328,70.528999329,476,40,5,0,506.5289917,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
24148,233,295,31,38108,215978,5,0,0,0,0,0,0,1,Plan,62,Lines of Code,LOC,323,Code,11,Capsule,1
24149,233,295,31,1,217491,1136.43798828125,906.43798828,14121,630,230,0,14397.438477,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
24150,104,817,31,38282,218229,4.5,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24151,104,817,31,38283,218232,4.5,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24152,104,817,31,38284,218235,1.5,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24153,104,817,31,38286,218242,4.5,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24154,104,817,31,38287,218239,4.5,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24155,104,817,31,38288,218260,1.5,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24156,104,817,31,38289,218257,4.5,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24157,104,817,31,38291,218254,12,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24158,104,817,31,38292,218245,4.5,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24159,104,817,31,38293,218248,4.5,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24160,104,817,31,38294,218251,4.5,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24161,104,817,31,38296,218274,1.5,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24162,104,817,31,38299,218288,1.5,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24163,104,817,31,38300,218271,1.5,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24164,104,817,31,38301,218277,1.5,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24165,104,817,31,38303,218280,1.5,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24166,104,817,31,38304,218268,1.5,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24167,104,817,31,38307,218139,6,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
24168,104,817,31,38309,218151,6,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24169,104,817,31,38310,218180,6,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24170,104,817,31,38311,218155,1,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24171,104,817,31,38312,218160,3,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24172,104,817,31,38313,218164,1,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24173,104,817,31,38314,218184,6,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24174,104,817,31,38315,218168,18,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24175,104,817,31,38316,218172,3,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24176,104,817,31,38317,218188,3,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24177,104,817,31,38318,218176,3,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24178,104,817,31,38322,218197,3,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24179,104,817,31,38323,218193,2,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24180,104,817,31,38324,218201,4,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24181,104,817,31,38325,218205,2,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24182,104,817,31,38434,217742,6,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24183,104,817,31,38435,217732,2,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24184,104,817,31,38438,217746,2,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24185,104,278,31,9181,68647,3,0,0,0,0,0,0,1,Plan,58,Text Pages,Text Pages,\N,\N,\N,\N,1
24186,104,278,31,38667,218048,3,0,0,0,0,0,0,1,Plan,58,Text Pages,Text Pages,\N,\N,\N,\N,1
24187,104,815,31,38363,217500,3,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
24188,104,815,31,9184,68651,3,0,0,0,0,0,0,1,Plan,58,Text Pages,Text Pages,\N,\N,\N,\N,1
24189,104,815,31,38388,217504,3,0,0,0,0,0,0,1,Plan,58,Text Pages,Text Pages,\N,\N,\N,\N,1
24190,104,815,31,38463,68725,12,0,0,0,0,0,0,1,Plan,58,Text Pages,Text Pages,\N,\N,\N,\N,1
24191,104,815,31,38482,68705,12,0,0,0,0,0,0,1,Plan,58,Text Pages,Text Pages,\N,\N,\N,\N,1
24192,104,815,31,38507,218456,1.5,0,0,0,0,0,0,1,Plan,58,Text Pages,Text Pages,\N,\N,\N,\N,1
24193,104,815,31,38509,218459,1.5,0,0,0,0,0,0,1,Plan,58,Text Pages,Text Pages,\N,\N,\N,\N,1
24194,104,815,31,38646,218957,3,0,0,0,0,0,0,1,Plan,58,Text Pages,Text Pages,\N,\N,\N,\N,1
24195,104,815,31,38692,218801,6,0,0,0,0,0,0,1,Plan,58,Text Pages,Text Pages,\N,\N,\N,\N,1
24196,104,815,31,38693,218807,6,0,0,0,0,0,0,1,Plan,58,Text Pages,Text Pages,\N,\N,\N,\N,1
24197,104,815,31,38694,218789,5,0,0,0,0,0,0,1,Plan,58,Text Pages,Text Pages,\N,\N,\N,\N,1
24198,104,791,31,38402,217681,15,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24199,104,791,31,38426,217768,2,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24200,104,791,31,38427,217781,3,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24201,104,791,31,38429,217765,3,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24202,104,791,31,38440,217715,3,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24203,104,791,31,38442,217718,12,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24204,104,791,31,38449,217829,9,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24205,104,791,31,38452,217812,2,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24206,104,791,31,38458,217815,2,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24207,104,791,31,38466,217928,3,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24208,104,791,31,38472,217935,5,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24209,104,791,31,38480,68761,7,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24210,104,791,31,38485,217910,6,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24211,104,791,31,38489,217973,7,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24212,104,791,31,38490,217976,7,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24213,104,791,31,38491,217967,8,0,0,0,0,0,0,1,Plan,58,Text Pages,Text Pages,\N,\N,\N,\N,1
24214,104,791,31,38587,218744,3,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24215,104,791,31,38588,218749,3,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24216,104,791,31,38655,218021,1.5,0,0,0,0,0,0,1,Plan,58,Text Pages,Text Pages,\N,\N,\N,\N,1
24217,104,791,31,38656,219023,1,0,0,0,0,0,0,1,Plan,58,Text Pages,Text Pages,\N,\N,\N,\N,1
24218,104,791,31,38658,218031,4.5,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24219,104,791,31,38659,218035,6,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24220,104,791,31,38663,218038,10,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24221,104,791,31,38665,218025,6,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
24222,104,791,31,38696,218775,3,0,0,0,0,0,0,1,Plan,58,Text Pages,Text Pages,\N,\N,\N,\N,1
24223,104,791,31,38700,218781,0.14499999582767487,0,0,0,0,0,0,1,Plan,58,Text Pages,Text Pages,\N,\N,\N,\N,1
24224,104,280,31,38375,217515,1,0,0,0,0,0,0,1,Plan,58,Text Pages,Text Pages,\N,\N,\N,\N,1
24225,104,280,31,38378,217523,1.5,0,0,0,0,0,0,1,Plan,58,Text Pages,Text Pages,\N,\N,\N,\N,1
24226,104,280,31,38379,217526,1,0,0,0,0,0,0,1,Plan,58,Text Pages,Text Pages,\N,\N,\N,\N,1
24227,104,280,31,38384,217532,1.5,0,0,0,0,0,0,1,Plan,58,Text Pages,Text Pages,\N,\N,\N,\N,1
24228,104,280,31,38385,217535,1,0,0,0,0,0,0,1,Plan,58,Text Pages,Text Pages,\N,\N,\N,\N,1
24229,104,280,31,38386,217537,1,0,0,0,0,0,0,1,Plan,58,Text Pages,Text Pages,\N,\N,\N,\N,1
24230,104,280,31,38387,217507,1,0,0,0,0,0,0,1,Plan,58,Text Pages,Text Pages,\N,\N,\N,\N,1
24231,104,280,31,38391,217558,220,0,0,0,0,0,0,4,Actual,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24232,104,280,31,38391,217558,1.5,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24233,104,280,31,38392,217563,128,0,0,0,0,0,0,4,Actual,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24234,104,280,31,38392,217563,1.5,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24235,104,280,31,38393,217553,95,0,0,0,0,0,0,4,Actual,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24236,104,280,31,38393,217553,1.5,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24237,104,280,31,9191,68680,0.5,0,0,0,0,0,0,1,Plan,58,Text Pages,Text Pages,\N,\N,\N,\N,1
24238,104,280,31,9192,68687,0.5,0,0,0,0,0,0,1,Plan,58,Text Pages,Text Pages,\N,\N,\N,\N,1
24239,104,280,31,38395,217673,37,0,0,0,0,0,0,4,Actual,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24240,104,280,31,38395,217673,3,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24241,104,280,31,38398,217619,2,0,0,0,0,0,0,4,Actual,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24242,104,280,31,38398,217619,1,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24243,104,280,31,38399,217629,1,0,0,0,0,0,0,4,Actual,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24244,104,280,31,38399,217629,1,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24245,104,280,31,38400,217609,8,0,0,0,0,0,0,4,Actual,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24246,104,280,31,38400,217609,3,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24247,104,280,31,38401,217614,6,0,0,0,0,0,0,4,Actual,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24248,104,280,31,38401,217614,1,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24249,104,280,31,38402,217681,53,0,0,0,0,0,0,4,Actual,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24250,104,280,31,38402,217681,7.5,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24251,104,280,31,38403,217639,174,0,0,0,0,0,0,4,Actual,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24252,104,280,31,38403,217639,3,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24253,104,280,31,38404,217634,8,0,0,0,0,0,0,4,Actual,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24254,104,280,31,38404,217634,1,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24255,104,280,31,38405,217624,55,0,0,0,0,0,0,4,Actual,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24256,104,280,31,38405,217624,1,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24257,104,280,31,38406,217644,10,0,0,0,0,0,0,4,Actual,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24258,104,280,31,38406,217644,1.5,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
24259,104,280,31,38408,217847,1,0,0,0,0,0,0,1,Plan,57,Hours,Hours,449,Task,11,Capsule,1
24260,104,280,31,38408,217850,0.5,0,0,0,0,0,0,1,Plan,57,Hours,Hours,449,Task,11,Capsule,1
24261,104,280,31,38408,217849,0.5,0,0,0,0,0,0,1,Plan,57,Hours,Hours,449,Task,11,Capsule,1
24262,104,280,31,38408,217848,0.3330000042915344,0,0,0,0,0,0,1,Plan,57,Hours,Hours,449,Task,11,Capsule,1
24263,104,280,31,38408,217851,0.16699999570846558,0,0,0,0,0,0,1,Plan,57,Hours,Hours,449,Task,11,Capsule,1
24264,104,280,31,38410,217874,1,0,0,0,0,0,0,1,Plan,57,Hours,Hours,449,Task,11,Capsule,1
24265,104,280,31,38410,217875,0.3330000042915344,0,0,0,0,0,0,1,Plan,57,Hours,Hours,449,Task,11,Capsule,1
24266,104,280,31,38412,217879,1,0,0,0,0,0,0,1,Plan,57,Hours,Hours,449,Task,11,Capsule,1
24267,104,280,31,38415,217854,1,0,0,0,0,0,0,1,Plan,57,Hours,Hours,449,Task,11,Capsule,1
24268,104,280,31,38417,217862,1,0,0,0,0,0,0,1,Plan,57,Hours,Hours,449,Task,11,Capsule,1
24269,104,280,31,38417,217864,0.5,0,0,0,0,0,0,1,Plan,57,Hours,Hours,449,Task,11,Capsule,1
24270,104,280,31,38417,217863,0.3330000042915344,0,0,0,0,0,0,1,Plan,57,Hours,Hours,449,Task,11,Capsule,1
24271,104,280,31,38418,217867,1,0,0,0,0,0,0,1,Plan,57,Hours,Hours,449,Task,11,Capsule,1
