size_fact_key,project_key,person_key,team_key,wbs_element_key,plan_item_key,size_added_and_modified,size_added,size_base,size_deleted,size_modified,size_reused,size_total,measurement_type_key,measurement_type_name,size_metric_key,size_metric_name,size_metric_short_name,phase_key,phase_short_name,process_key,process_name,row_current_flag
28534,370,867,90,44557,269908,590,0,0,0,0,0,0,4,Actual,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
28535,370,867,90,44557,269908,350,0,0,0,0,0,0,1,Plan,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
28532,370,867,90,44556,269920,480,0,0,0,0,0,0,4,Actual,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
28533,370,867,90,44556,269920,400,0,0,0,0,0,0,1,Plan,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
28544,370,868,90,44546,269931,59,0,0,0,0,0,0,4,Actual,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
28545,370,868,90,44546,269931,45,0,0,0,0,0,0,1,Plan,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
28536,370,867,90,44560,269942,55,0,0,0,0,0,0,4,Actual,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
28537,370,867,90,44560,269942,40,0,0,0,0,0,0,1,Plan,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
28542,370,868,90,44545,269956,418,0,0,0,0,0,0,4,Actual,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
28543,370,868,90,44545,269956,750,0,0,0,0,0,0,1,Plan,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
28540,370,867,90,44562,269968,190,0,0,0,0,0,0,4,Actual,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
28541,370,867,90,44562,269968,165,0,0,0,0,0,0,1,Plan,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
28554,370,954,90,44550,269985,440.79998779296875,0,0,0,0,0,0,1,Plan,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
28555,370,954,90,44550,269986,440.79998779296875,0,0,0,0,0,0,1,Plan,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
28552,370,869,90,44559,270018,428.5710144042969,0,0,0,0,0,0,1,Plan,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
28553,370,869,90,44559,270019,428.5710144042969,0,0,0,0,0,0,1,Plan,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
29840,393,469,105,48332,286187,0.7260000109672546,0,0,0,0,0,0,1,Plan,66,Text Pages,Text Pages,\N,\N,\N,\N,1
29846,393,969,105,48332,286187,0.6349999904632568,0,0,0,0,0,0,1,Plan,66,Text Pages,Text Pages,\N,\N,\N,\N,1
29856,393,971,105,48332,286187,0.7260000109672546,0,0,0,0,0,0,1,Plan,66,Text Pages,Text Pages,\N,\N,\N,\N,1
29863,393,972,105,48332,286187,4,0,0,0,0,0,0,1,Plan,66,Text Pages,Text Pages,\N,\N,\N,\N,1
29891,393,470,105,48332,286187,0.46299999952316284,0,0,0,0,0,0,1,Plan,66,Text Pages,Text Pages,\N,\N,\N,\N,1
29841,393,469,105,48333,286191,0.7260000109672546,0,0,0,0,0,0,1,Plan,66,Text Pages,Text Pages,\N,\N,\N,\N,1
29847,393,969,105,48333,286191,0.6349999904632568,0,0,0,0,0,0,1,Plan,66,Text Pages,Text Pages,\N,\N,\N,\N,1
29857,393,971,105,48333,286191,0.7260000109672546,0,0,0,0,0,0,1,Plan,66,Text Pages,Text Pages,\N,\N,\N,\N,1
29864,393,972,105,48333,286191,4,0,0,0,0,0,0,1,Plan,66,Text Pages,Text Pages,\N,\N,\N,\N,1
29892,393,470,105,48333,286191,0.46299999952316284,0,0,0,0,0,0,1,Plan,66,Text Pages,Text Pages,\N,\N,\N,\N,1
29848,393,969,105,48341,286198,122,0,0,0,0,0,0,4,Actual,21,Lines of Code,LOC,84,Code,6,Software System Development,1
29849,393,969,105,48341,286198,20,0,0,0,0,0,0,1,Plan,21,Lines of Code,LOC,84,Code,6,Software System Development,1
29850,393,969,105,48344,286202,80,0,0,0,0,0,0,4,Actual,21,Lines of Code,LOC,84,Code,6,Software System Development,1
29851,393,969,105,48344,286202,20,0,0,0,0,0,0,1,Plan,21,Lines of Code,LOC,84,Code,6,Software System Development,1
29842,393,469,105,48340,286206,16,0,0,0,0,0,0,4,Actual,21,Lines of Code,LOC,84,Code,6,Software System Development,1
29843,393,469,105,48340,286206,25,0,0,0,0,0,0,1,Plan,21,Lines of Code,LOC,84,Code,6,Software System Development,1
29889,393,972,105,48353,286227,3,0,0,0,0,0,0,4,Actual,23,SRS Pages,SRS Pages,\N,\N,\N,\N,1
29890,393,972,105,48353,286227,6,0,0,0,0,0,0,1,Plan,23,SRS Pages,SRS Pages,\N,\N,\N,\N,1
29903,393,470,105,48353,286227,6,0,0,0,0,0,0,1,Plan,23,SRS Pages,SRS Pages,\N,\N,\N,\N,1
29906,393,470,105,48353,286230,6,0,0,0,0,0,0,4,Actual,23,SRS Pages,SRS Pages,97,SW Reqts,6,Software System Development,1
29907,393,470,105,48353,286230,3,0,0,0,0,0,0,1,Plan,23,SRS Pages,SRS Pages,97,SW Reqts,6,Software System Development,1
29904,393,470,105,48353,286233,6,0,0,0,0,0,0,4,Actual,23,SRS Pages,SRS Pages,97,SW Reqts,6,Software System Development,1
29905,393,470,105,48353,286233,3,0,0,0,0,0,0,1,Plan,23,SRS Pages,SRS Pages,97,SW Reqts,6,Software System Development,1
29859,393,971,105,48349,286238,47,0,0,0,0,0,0,4,Actual,23,SRS Pages,SRS Pages,\N,\N,\N,\N,1
29860,393,971,105,48349,286238,40,0,0,0,0,0,0,1,Plan,23,SRS Pages,SRS Pages,\N,\N,\N,\N,1
29882,393,972,105,48349,286238,6,0,0,0,0,0,0,4,Actual,23,SRS Pages,SRS Pages,\N,\N,\N,\N,1
29883,393,972,105,48349,286238,60,0,0,0,0,0,0,1,Plan,23,SRS Pages,SRS Pages,\N,\N,\N,\N,1
29861,393,971,105,48349,286241,64,0,0,0,0,0,0,4,Actual,23,SRS Pages,SRS Pages,97,SW Reqts,6,Software System Development,1
29862,393,971,105,48349,286241,20,0,0,0,0,0,0,1,Plan,23,SRS Pages,SRS Pages,97,SW Reqts,6,Software System Development,1
29852,393,969,105,48347,286249,21,0,0,0,0,0,0,4,Actual,23,SRS Pages,SRS Pages,\N,\N,\N,\N,1
29853,393,969,105,48347,286249,9,0,0,0,0,0,0,1,Plan,23,SRS Pages,SRS Pages,\N,\N,\N,\N,1
29879,393,972,105,48347,286249,3,0,0,0,0,0,0,4,Actual,23,SRS Pages,SRS Pages,\N,\N,\N,\N,1
29880,393,972,105,48347,286249,9,0,0,0,0,0,0,1,Plan,23,SRS Pages,SRS Pages,\N,\N,\N,\N,1
29844,393,469,105,48352,286260,15,0,0,0,0,0,0,4,Actual,23,SRS Pages,SRS Pages,\N,\N,\N,\N,1
29845,393,469,105,48352,286260,14,0,0,0,0,0,0,1,Plan,23,SRS Pages,SRS Pages,\N,\N,\N,\N,1
29887,393,972,105,48352,286260,2,0,0,0,0,0,0,4,Actual,23,SRS Pages,SRS Pages,\N,\N,\N,\N,1
29888,393,972,105,48352,286260,14,0,0,0,0,0,0,1,Plan,23,SRS Pages,SRS Pages,\N,\N,\N,\N,1
29881,393,972,105,48348,286271,4,0,0,0,0,0,0,1,Plan,23,SRS Pages,SRS Pages,\N,\N,\N,\N,1
29893,393,470,105,48348,286271,4,0,0,0,0,0,0,1,Plan,23,SRS Pages,SRS Pages,\N,\N,\N,\N,1
29896,393,470,105,48348,286274,7,0,0,0,0,0,0,4,Actual,23,SRS Pages,SRS Pages,97,SW Reqts,6,Software System Development,1
29897,393,470,105,48348,286274,1,0,0,0,0,0,0,1,Plan,23,SRS Pages,SRS Pages,97,SW Reqts,6,Software System Development,1
29894,393,470,105,48348,286277,3,0,0,0,0,0,0,4,Actual,23,SRS Pages,SRS Pages,97,SW Reqts,6,Software System Development,1
29895,393,470,105,48348,286277,3,0,0,0,0,0,0,1,Plan,23,SRS Pages,SRS Pages,97,SW Reqts,6,Software System Development,1
29886,393,972,105,48351,286282,4,0,0,0,0,0,0,1,Plan,23,SRS Pages,SRS Pages,\N,\N,\N,\N,1
29898,393,470,105,48351,286282,4,0,0,0,0,0,0,1,Plan,23,SRS Pages,SRS Pages,\N,\N,\N,\N,1
29901,393,470,105,48351,286285,9,0,0,0,0,0,0,4,Actual,23,SRS Pages,SRS Pages,97,SW Reqts,6,Software System Development,1
29902,393,470,105,48351,286285,1,0,0,0,0,0,0,1,Plan,23,SRS Pages,SRS Pages,97,SW Reqts,6,Software System Development,1
29899,393,470,105,48351,286288,5,0,0,0,0,0,0,4,Actual,23,SRS Pages,SRS Pages,97,SW Reqts,6,Software System Development,1
29900,393,470,105,48351,286288,3,0,0,0,0,0,0,1,Plan,23,SRS Pages,SRS Pages,97,SW Reqts,6,Software System Development,1
29854,393,970,105,48350,286293,35,0,0,0,0,0,0,4,Actual,23,SRS Pages,SRS Pages,\N,\N,\N,\N,1
29855,393,970,105,48350,286293,8,0,0,0,0,0,0,1,Plan,23,SRS Pages,SRS Pages,\N,\N,\N,\N,1
29884,393,972,105,48350,286293,2,0,0,0,0,0,0,4,Actual,23,SRS Pages,SRS Pages,\N,\N,\N,\N,1
29885,393,972,105,48350,286293,8,0,0,0,0,0,0,1,Plan,23,SRS Pages,SRS Pages,\N,\N,\N,\N,1
29875,393,972,105,48338,286301,3,0,0,0,0,0,0,4,Actual,66,Text Pages,Text Pages,\N,\N,\N,\N,1
29876,393,972,105,48338,286301,1,0,0,0,0,0,0,1,Plan,66,Text Pages,Text Pages,\N,\N,\N,\N,1
29873,393,972,105,48337,286307,2,0,0,0,0,0,0,4,Actual,66,Text Pages,Text Pages,\N,\N,\N,\N,1
29874,393,972,105,48337,286307,1,0,0,0,0,0,0,1,Plan,66,Text Pages,Text Pages,\N,\N,\N,\N,1
29871,393,972,105,48336,286313,2,0,0,0,0,0,0,4,Actual,66,Text Pages,Text Pages,\N,\N,\N,\N,1
29872,393,972,105,48336,286313,8,0,0,0,0,0,0,1,Plan,66,Text Pages,Text Pages,\N,\N,\N,\N,1
29870,393,972,105,48317,286319,10,0,0,0,0,0,0,1,Plan,66,Text Pages,Text Pages,\N,\N,\N,\N,1
29868,393,972,105,48335,286325,5,0,0,0,0,0,0,4,Actual,66,Text Pages,Text Pages,\N,\N,\N,\N,1
29869,393,972,105,48335,286325,5,0,0,0,0,0,0,1,Plan,66,Text Pages,Text Pages,\N,\N,\N,\N,1
29866,393,972,105,48334,286331,11,0,0,0,0,0,0,4,Actual,66,Text Pages,Text Pages,\N,\N,\N,\N,1
29867,393,972,105,48334,286331,5,0,0,0,0,0,0,1,Plan,66,Text Pages,Text Pages,\N,\N,\N,\N,1
29865,393,972,105,48316,286337,15,0,0,0,0,0,0,1,Plan,66,Text Pages,Text Pages,\N,\N,\N,\N,1
29858,393,971,105,48324,286344,1.8140000104904175,0,0,0,0,0,0,1,Plan,66,Text Pages,Text Pages,\N,\N,\N,\N,1
29878,393,972,105,48323,286348,5,0,0,0,0,0,0,1,Plan,66,Text Pages,Text Pages,\N,\N,\N,\N,1
29877,393,972,105,48346,286352,5,0,0,0,0,0,0,1,Plan,66,Text Pages,Text Pages,\N,\N,\N,\N,1
29805,394,469,105,48309,286005,48,0,0,0,0,0,0,4,Actual,21,Lines of Code,LOC,84,Code,6,Software System Development,1
29806,394,469,105,48309,286005,30,0,0,0,0,0,0,1,Plan,21,Lines of Code,LOC,84,Code,6,Software System Development,1
29803,394,469,105,48307,286013,16,0,0,0,0,0,0,4,Actual,21,Lines of Code,LOC,84,Code,6,Software System Development,1
29804,394,469,105,48307,286013,20,0,0,0,0,0,0,1,Plan,21,Lines of Code,LOC,84,Code,6,Software System Development,1
29801,394,469,105,48306,286034,17,0,0,0,0,0,0,4,Actual,21,Lines of Code,LOC,84,Code,6,Software System Development,1
29802,394,469,105,48306,286034,25,0,0,0,0,0,0,1,Plan,21,Lines of Code,LOC,84,Code,6,Software System Development,1
29815,394,970,105,48327,286045,10,0,0,0,0,0,0,4,Actual,66,Text Pages,Text Pages,96,Misc,6,Software System Development,1
29809,394,469,105,48326,286048,6,0,0,0,0,0,0,4,Actual,23,SRS Pages,SRS Pages,\N,\N,\N,\N,1
29810,394,469,105,48326,286048,3,0,0,0,0,0,0,1,Plan,23,SRS Pages,SRS Pages,\N,\N,\N,\N,1
29828,394,470,105,48302,286081,221,0,0,0,0,0,0,4,Actual,21,Lines of Code,LOC,84,Code,6,Software System Development,1
29829,394,470,105,48302,286081,188,0,0,0,0,0,0,1,Plan,21,Lines of Code,LOC,84,Code,6,Software System Development,1
29830,394,470,105,48303,286087,177,0,0,0,0,0,0,4,Actual,21,Lines of Code,LOC,84,Code,6,Software System Development,1
29831,394,470,105,48303,286087,75,0,0,0,0,0,0,1,Plan,21,Lines of Code,LOC,84,Code,6,Software System Development,1
29811,394,970,105,48304,286093,15,0,0,0,0,0,0,4,Actual,66,Text Pages,Text Pages,84,Code,6,Software System Development,1
29812,394,970,105,48304,286093,1200,0,0,0,0,0,0,4,Actual,21,Lines of Code,LOC,84,Code,6,Software System Development,1
29813,394,970,105,48304,286094,200,0,0,0,0,0,0,4,Actual,21,Lines of Code,LOC,85,Code Review,6,Software System Development,1
29807,394,469,105,48314,286103,517,0,0,0,0,0,0,4,Actual,21,Lines of Code,LOC,84,Code,6,Software System Development,1
29808,394,469,105,48314,286103,450,0,0,0,0,0,0,1,Plan,21,Lines of Code,LOC,84,Code,6,Software System Development,1
29832,394,470,105,48311,286109,76,0,0,0,0,0,0,4,Actual,21,Lines of Code,LOC,84,Code,6,Software System Development,1
29833,394,470,105,48311,286109,56,0,0,0,0,0,0,1,Plan,21,Lines of Code,LOC,84,Code,6,Software System Development,1
29838,394,470,105,48313,286119,1,0,0,0,0,0,0,4,Actual,24,SDD Pages,SDD Pages,90,SW Design,6,Software System Development,1
29839,394,470,105,48313,286119,1,0,0,0,0,0,0,1,Plan,24,SDD Pages,SDD Pages,90,SW Design,6,Software System Development,1
29836,394,470,105,48313,286122,27,0,0,0,0,0,0,4,Actual,21,Lines of Code,LOC,84,Code,6,Software System Development,1
29837,394,470,105,48313,286122,13,0,0,0,0,0,0,1,Plan,21,Lines of Code,LOC,84,Code,6,Software System Development,1
29834,394,470,105,48312,286133,20,0,0,0,0,0,0,4,Actual,21,Lines of Code,LOC,84,Code,6,Software System Development,1
29835,394,470,105,48312,286133,11,0,0,0,0,0,0,1,Plan,21,Lines of Code,LOC,84,Code,6,Software System Development,1
29814,394,970,105,48321,286148,9,0,0,0,0,0,0,4,Actual,66,Text Pages,Text Pages,96,Misc,6,Software System Development,1
29820,394,971,105,48317,286153,6,0,0,0,0,0,0,4,Actual,66,Text Pages,Text Pages,\N,\N,\N,\N,1
29821,394,971,105,48317,286153,2.3239998817443848,0,0,0,0,0,0,1,Plan,66,Text Pages,Text Pages,\N,\N,\N,\N,1
29826,394,972,105,48317,286155,6,0,0,0,0,0,0,4,Actual,66,Text Pages,Text Pages,96,Misc,6,Software System Development,1
29827,394,972,105,48317,286155,30,0,0,0,0,0,0,1,Plan,66,Text Pages,Text Pages,96,Misc,6,Software System Development,1
29818,394,971,105,48316,286159,20,0,0,0,0,0,0,4,Actual,66,Text Pages,Text Pages,\N,\N,\N,\N,1
29819,394,971,105,48316,286159,0.3869999945163727,0,0,0,0,0,0,1,Plan,66,Text Pages,Text Pages,\N,\N,\N,\N,1
29824,394,972,105,48316,286162,20,0,0,0,0,0,0,4,Actual,66,Text Pages,Text Pages,96,Misc,6,Software System Development,1
29825,394,972,105,48316,286162,2,0,0,0,0,0,0,1,Plan,66,Text Pages,Text Pages,96,Misc,6,Software System Development,1
29816,394,971,105,48315,286165,1,0,0,0,0,0,0,4,Actual,66,Text Pages,Text Pages,\N,\N,\N,\N,1
29817,394,971,105,48315,286165,0.1550000011920929,0,0,0,0,0,0,1,Plan,66,Text Pages,Text Pages,\N,\N,\N,\N,1
29822,394,971,105,48324,286175,12,0,0,0,0,0,0,4,Actual,66,Text Pages,Text Pages,96,Misc,6,Software System Development,1
29823,394,971,105,48324,286175,15,0,0,0,0,0,0,1,Plan,66,Text Pages,Text Pages,96,Misc,6,Software System Development,1
